Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,link,split,spectrogram_f,spectrogram_t
5845,4257,FITfiles/2024-08-02/Beelink1_20240802_143000_59.fit,2024-08-02 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_183000_01.fit.gz,valid,190.0,3600.0
5846,4248,FITfiles/2024-08-02/Beelink1_20240802_144500_59.fit,2024-08-02 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_184500_01.fit.gz,valid,190.0,3600.0
5847,4259,FITfiles/2024-08-02/Beelink1_20240802_150000_59.fit,2024-08-02 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_190000_01.fit.gz,train,190.0,3600.0
5848,4242,FITfiles/2024-08-02/Beelink1_20240802_151500_59.fit,2024-08-02 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_191500_01.fit.gz,test,190.0,3600.0
5849,4244,FITfiles/2024-08-02/Beelink1_20240802_153000_59.fit,2024-08-02 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_193000_01.fit.gz,test,190.0,3600.0
5850,4256,FITfiles/2024-08-02/Beelink1_20240802_154500_59.fit,2024-08-02 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_194500_01.fit.gz,train,190.0,3600.0
5851,4243,FITfiles/2024-08-02/Beelink1_20240802_160000_59.fit,2024-08-02 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_200000_01.fit.gz,train,190.0,3600.0
5852,4245,FITfiles/2024-08-02/Beelink1_20240802_161500_59.fit,2024-08-02 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_201500_01.fit.gz,valid,190.0,3593.0
5853,4240,FITfiles/2024-08-02/Beelink1_20240802_163000_59.fit,2024-08-02 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_203000_01.fit.gz,test,190.0,3600.0
5854,4238,FITfiles/2024-08-02/Beelink1_20240802_164500_59.fit,2024-08-02 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_204500_01.fit.gz,test,190.0,3600.0
5855,4253,FITfiles/2024-08-02/Beelink1_20240802_170000_59.fit,2024-08-02 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_210000_01.fit.gz,train,190.0,3600.0
5856,4252,FITfiles/2024-08-02/Beelink1_20240802_171500_59.fit,2024-08-02 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_211500_01.fit.gz,train,190.0,3600.0
5857,4251,FITfiles/2024-08-02/Beelink1_20240802_173000_59.fit,2024-08-02 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_213000_01.fit.gz,valid,190.0,3600.0
5858,4233,FITfiles/2024-08-02/Beelink1_20240802_174500_59.fit,2024-08-02 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_214500_01.fit.gz,train,190.0,3600.0
5859,4235,FITfiles/2024-08-02/Beelink1_20240802_180000_59.fit,2024-08-02 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_220000_01.fit.gz,train,190.0,3600.0
5860,4226,FITfiles/2024-08-02/Beelink1_20240802_181459_59.fit,2024-08-02 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_221500_01.fit.gz,train,190.0,3593.0
5861,4232,FITfiles/2024-08-02/Beelink1_20240802_183000_59.fit,2024-08-02 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_223000_01.fit.gz,test,190.0,3600.0
5862,4217,FITfiles/2024-08-02/Beelink1_20240802_184500_59.fit,2024-08-02 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_224500_01.fit.gz,train,190.0,3600.0
5863,4222,FITfiles/2024-08-02/Beelink1_20240802_190000_59.fit,2024-08-02 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_230000_01.fit.gz,valid,190.0,3600.0
5864,4230,FITfiles/2024-08-02/Beelink1_20240802_191500_59.fit,2024-08-02 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_231500_01.fit.gz,train,190.0,3600.0
5865,4219,FITfiles/2024-08-02/Beelink1_20240802_193000_59.fit,2024-08-02 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_233000_01.fit.gz,train,190.0,3600.0
5866,4208,FITfiles/2024-08-02/Beelink1_20240802_194500_59.fit,2024-08-02 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/ALASKA-ANCHORAGE_20240802_234500_01.fit.gz,test,190.0,3600.0
5867,4214,FITfiles/2024-08-02/Beelink1_20240802_200000_59.fit,2024-08-02 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_000000_01.fit.gz,train,190.0,3600.0
5868,4211,FITfiles/2024-08-02/Beelink1_20240802_201500_59.fit,2024-08-02 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_001500_01.fit.gz,train,190.0,3593.0
5869,4234,FITfiles/2024-08-02/Beelink1_20240802_203000_59.fit,2024-08-02 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_003000_01.fit.gz,valid,190.0,3600.0
5870,4207,FITfiles/2024-08-02/Beelink1_20240802_204500_59.fit,2024-08-02 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_004500_01.fit.gz,train,190.0,3591.0
5871,4344,FITfiles/2024-08-03/Beelink1_20240803_063000_59.fit,2024-08-03 06:30:00,0,0, ,train,190.0,3600.0
5872,4345,FITfiles/2024-08-03/Beelink1_20240803_064500_59.fit,2024-08-03 06:45:00,0,0, ,valid,190.0,3600.0
5873,4791,FITfiles/2024-08-03/Beelink1_20240803_070000_59.fit,2024-08-03 07:00:00,0,0, ,train,190.0,3600.0
5874,4795,FITfiles/2024-08-03/Beelink1_20240803_071500_59.fit,2024-08-03 07:15:00,0,0, ,valid,190.0,3600.0
5875,4790,FITfiles/2024-08-03/Beelink1_20240803_073000_59.fit,2024-08-03 07:30:00,0,0, ,train,190.0,3600.0
5876,4793,FITfiles/2024-08-03/Beelink1_20240803_074500_59.fit,2024-08-03 07:45:00,0,0, ,test,190.0,3600.0
5877,4785,FITfiles/2024-08-03/Beelink1_20240803_080000_59.fit,2024-08-03 08:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-HAARP_20240803_120000_62.fit.gz,test,190.0,3600.0
5878,4796,FITfiles/2024-08-03/Beelink1_20240803_081459_59.fit,2024-08-03 08:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-HAARP_20240803_121500_62.fit.gz,test,190.0,3593.0
5879,4778,FITfiles/2024-08-03/Beelink1_20240803_083000_59.fit,2024-08-03 08:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_123000_01.fit.gz,test,190.0,3600.0
5880,4794,FITfiles/2024-08-03/Beelink1_20240803_084500_59.fit,2024-08-03 08:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_124500_01.fit.gz,train,190.0,3600.0
5881,4789,FITfiles/2024-08-03/Beelink1_20240803_090000_59.fit,2024-08-03 09:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_130000_01.fit.gz,train,190.0,3600.0
5882,4788,FITfiles/2024-08-03/Beelink1_20240803_091500_59.fit,2024-08-03 09:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_131500_01.fit.gz,test,190.0,3600.0
5883,4781,FITfiles/2024-08-03/Beelink1_20240803_093000_59.fit,2024-08-03 09:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_133000_01.fit.gz,test,190.0,3600.0
5884,4792,FITfiles/2024-08-03/Beelink1_20240803_094500_59.fit,2024-08-03 09:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_134500_01.fit.gz,train,190.0,3600.0
5885,4787,FITfiles/2024-08-03/Beelink1_20240803_100000_59.fit,2024-08-03 10:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_140000_01.fit.gz,train,190.0,3600.0
5886,4343,FITfiles/2024-08-03/Beelink1_20240803_101500_59.fit,2024-08-03 10:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_141500_01.fit.gz,train,190.0,3600.0
5887,4347,FITfiles/2024-08-03/Beelink1_20240803_102959_59.fit,2024-08-03 10:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_143000_01.fit.gz,train,190.0,3600.0
5888,4346,FITfiles/2024-08-03/Beelink1_20240803_104459_59.fit,2024-08-03 10:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_144500_01.fit.gz,train,190.0,3600.0
5889,4783,FITfiles/2024-08-03/Beelink1_20240803_105959_59.fit,2024-08-03 11:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_150000_01.fit.gz,test,190.0,3600.0
5890,4342,FITfiles/2024-08-03/Beelink1_20240803_111459_59.fit,2024-08-03 11:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_151500_01.fit.gz,train,190.0,3600.0
5891,4786,FITfiles/2024-08-03/Beelink1_20240803_112959_59.fit,2024-08-03 11:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_153000_01.fit.gz,train,190.0,3600.0
5892,4773,FITfiles/2024-08-03/Beelink1_20240803_114459_59.fit,2024-08-03 11:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_154500_01.fit.gz,test,190.0,3600.0
5893,4777,FITfiles/2024-08-03/Beelink1_20240803_115959_59.fit,2024-08-03 12:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_160000_01.fit.gz,valid,190.0,3600.0
5894,4776,FITfiles/2024-08-03/Beelink1_20240803_121459_59.fit,2024-08-03 12:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_161500_01.fit.gz,train,190.0,3595.0
5895,4782,FITfiles/2024-08-03/Beelink1_20240803_123000_59.fit,2024-08-03 12:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_163000_01.fit.gz,valid,190.0,3600.0
5896,4771,FITfiles/2024-08-03/Beelink1_20240803_124500_59.fit,2024-08-03 12:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_164500_01.fit.gz,train,190.0,3600.0
5897,4772,FITfiles/2024-08-03/Beelink1_20240803_130000_59.fit,2024-08-03 13:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_170000_01.fit.gz,test,190.0,3600.0
5898,4341,FITfiles/2024-08-03/Beelink1_20240803_131500_59.fit,2024-08-03 13:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_171500_01.fit.gz,train,190.0,3600.0
5899,4769,FITfiles/2024-08-03/Beelink1_20240803_133000_59.fit,2024-08-03 13:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_173000_01.fit.gz,valid,190.0,3600.0
5900,4774,FITfiles/2024-08-03/Beelink1_20240803_134500_59.fit,2024-08-03 13:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_174500_01.fit.gz,train,190.0,3600.0
5901,4779,FITfiles/2024-08-03/Beelink1_20240803_140000_59.fit,2024-08-03 14:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_180000_01.fit.gz,train,190.0,3600.0
5902,4780,FITfiles/2024-08-03/Beelink1_20240803_141500_59.fit,2024-08-03 14:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_181500_01.fit.gz,train,190.0,3593.0
5903,4761,FITfiles/2024-08-03/Beelink1_20240803_143000_59.fit,2024-08-03 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_183000_01.fit.gz,train,190.0,3600.0
5904,4765,FITfiles/2024-08-03/Beelink1_20240803_144500_59.fit,2024-08-03 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_184500_01.fit.gz,valid,190.0,3600.0
5905,4752,FITfiles/2024-08-03/Beelink1_20240803_150000_59.fit,2024-08-03 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_190000_01.fit.gz,train,190.0,3600.0
5906,4759,FITfiles/2024-08-03/Beelink1_20240803_151500_59.fit,2024-08-03 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_191500_01.fit.gz,train,190.0,3600.0
5907,4767,FITfiles/2024-08-03/Beelink1_20240803_153000_59.fit,2024-08-03 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_193000_01.fit.gz,valid,190.0,3600.0
5908,4757,FITfiles/2024-08-03/Beelink1_20240803_154500_59.fit,2024-08-03 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_194500_01.fit.gz,train,190.0,3600.0
5909,4768,FITfiles/2024-08-03/Beelink1_20240803_160000_59.fit,2024-08-03 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_200000_01.fit.gz,train,190.0,3600.0
5910,4755,FITfiles/2024-08-03/Beelink1_20240803_161500_59.fit,2024-08-03 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_201500_01.fit.gz,valid,190.0,3593.0
5911,4760,FITfiles/2024-08-03/Beelink1_20240803_163000_59.fit,2024-08-03 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_203000_01.fit.gz,train,190.0,3600.0
5912,4340,FITfiles/2024-08-03/Beelink1_20240803_164500_59.fit,2024-08-03 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_204500_01.fit.gz,train,190.0,3600.0
5913,4743,FITfiles/2024-08-03/Beelink1_20240803_170000_59.fit,2024-08-03 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_210000_01.fit.gz,train,190.0,3600.0
5914,4739,FITfiles/2024-08-03/Beelink1_20240803_171500_59.fit,2024-08-03 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_211500_01.fit.gz,test,190.0,3600.0
5915,4337,FITfiles/2024-08-03/Beelink1_20240803_173000_59.fit,2024-08-03 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_213000_01.fit.gz,train,190.0,3600.0
5916,4747,FITfiles/2024-08-03/Beelink1_20240803_174500_59.fit,2024-08-03 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_214500_01.fit.gz,valid,190.0,3600.0
5917,4741,FITfiles/2024-08-03/Beelink1_20240803_180000_59.fit,2024-08-03 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_220000_01.fit.gz,train,190.0,3600.0
5918,4745,FITfiles/2024-08-03/Beelink1_20240803_181500_59.fit,2024-08-03 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_221500_01.fit.gz,train,190.0,3593.0
5919,4737,FITfiles/2024-08-03/Beelink1_20240803_183000_59.fit,2024-08-03 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_223000_01.fit.gz,test,190.0,3600.0
5920,4738,FITfiles/2024-08-03/Beelink1_20240803_184500_59.fit,2024-08-03 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_224500_01.fit.gz,train,190.0,3600.0
5921,4784,FITfiles/2024-08-03/Beelink1_20240803_190000_59.fit,2024-08-03 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_230000_01.fit.gz,train,190.0,3600.0
5922,4740,FITfiles/2024-08-03/Beelink1_20240803_191500_59.fit,2024-08-03 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_231500_01.fit.gz,train,190.0,3600.0
5923,4762,FITfiles/2024-08-03/Beelink1_20240803_193000_59.fit,2024-08-03 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_233000_01.fit.gz,train,190.0,3600.0
5924,4734,FITfiles/2024-08-03/Beelink1_20240803_194500_59.fit,2024-08-03 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/ALASKA-ANCHORAGE_20240803_234500_01.fit.gz,train,190.0,3600.0
5925,4764,FITfiles/2024-08-03/Beelink1_20240803_200000_59.fit,2024-08-03 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-ANCHORAGE_20240804_000000_01.fit.gz,train,190.0,3600.0
5926,4723,FITfiles/2024-08-03/Beelink1_20240803_201500_59.fit,2024-08-03 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-ANCHORAGE_20240804_001500_01.fit.gz,valid,190.0,3592.0
5927,4727,FITfiles/2024-08-03/Beelink1_20240803_203000_59.fit,2024-08-03 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-ANCHORAGE_20240804_003000_01.fit.gz,train,190.0,3600.0
5928,4731,FITfiles/2024-08-03/Beelink1_20240803_204500_59.fit,2024-08-03 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-ANCHORAGE_20240804_004500_01.fit.gz,test,190.0,3590.0
5929,2960,FITfiles/2024-08-04/Beelink1_20240804_063000_59.fit,2024-08-04 06:30:00,0,0, ,valid,190.0,3600.0
5930,2945,FITfiles/2024-08-04/Beelink1_20240804_064500_59.fit,2024-08-04 06:45:00,0,0, ,test,190.0,3600.0
5931,2947,FITfiles/2024-08-04/Beelink1_20240804_070000_59.fit,2024-08-04 07:00:00,0,0, ,train,190.0,3600.0
5932,2939,FITfiles/2024-08-04/Beelink1_20240804_071500_59.fit,2024-08-04 07:15:00,0,0, ,train,190.0,3600.0
5933,3008,FITfiles/2024-08-04/Beelink1_20240804_073000_59.fit,2024-08-04 07:30:00,0,0, ,train,190.0,3600.0
5934,2944,FITfiles/2024-08-04/Beelink1_20240804_074500_59.fit,2024-08-04 07:45:00,0,0, ,test,190.0,3600.0
5935,2941,FITfiles/2024-08-04/Beelink1_20240804_080000_59.fit,2024-08-04 08:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-HAARP_20240804_120000_62.fit.gz,train,190.0,3600.0
5936,2938,FITfiles/2024-08-04/Beelink1_20240804_081500_59.fit,2024-08-04 08:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-HAARP_20240804_121500_62.fit.gz,test,190.0,3592.0
5937,2940,FITfiles/2024-08-04/Beelink1_20240804_083000_59.fit,2024-08-04 08:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-ANCHORAGE_20240804_123000_01.fit.gz,train,190.0,3600.0
5938,2937,FITfiles/2024-08-04/Beelink1_20240804_084500_59.fit,2024-08-04 08:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-HAARP_20240804_124500_62.fit.gz,test,190.0,3600.0
5939,2942,FITfiles/2024-08-04/Beelink1_20240804_090000_59.fit,2024-08-04 09:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-HAARP_20240804_130000_62.fit.gz,valid,190.0,3600.0
5940,2958,FITfiles/2024-08-04/Beelink1_20240804_091500_59.fit,2024-08-04 09:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_131500_62.fit.gz,train,190.0,3600.0
5941,2936,FITfiles/2024-08-04/Beelink1_20240804_093000_59.fit,2024-08-04 09:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_133000_62.fit.gz,train,190.0,3600.0
5942,2933,FITfiles/2024-08-04/Beelink1_20240804_094500_59.fit,2024-08-04 09:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_134500_62.fit.gz,train,190.0,3600.0
5943,2935,FITfiles/2024-08-04/Beelink1_20240804_100000_59.fit,2024-08-04 10:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_140000_62.fit.gz,train,190.0,3600.0
5944,2929,FITfiles/2024-08-04/Beelink1_20240804_101500_59.fit,2024-08-04 10:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_141500_62.fit.gz,train,190.0,3600.0
5945,2928,FITfiles/2024-08-04/Beelink1_20240804_103000_59.fit,2024-08-04 10:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_143000_62.fit.gz,train,190.0,3600.0
5946,2931,FITfiles/2024-08-04/Beelink1_20240804_104459_59.fit,2024-08-04 10:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_144500_62.fit.gz,test,190.0,3600.0
5947,2925,FITfiles/2024-08-04/Beelink1_20240804_105959_59.fit,2024-08-04 11:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_150000_62.fit.gz,valid,190.0,3600.0
5948,2924,FITfiles/2024-08-04/Beelink1_20240804_111459_59.fit,2024-08-04 11:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/04/ALASKA-COHOE_20240804_151500_62.fit.gz,train,190.0,3600.0
